,ProblemID,UserID,SubmissionNumber,DistinctVideoChange,TimeStamp,TimeSinceLast,Grade,GradeDiff,NVideoEvents,NForumEvents,NumberOfThreadsLaunched,SeenVideo,ComAndPost,NumberOfPauses,NumberOfThreadViews,ScoreRelevantEvents,AverageVideoTimeDiffs,NumberOfPlays,NumberOfComments,DistinctIds,TotalVideoEvents,TotalForumEvents,DistinctPostIds,NumberOfDownloads,DurationOfVideoActivity,NumberOfSpeedChange,EngagementIndex,NumberOfPosts,NumberOfLoads,SelectiveNumOfEvents,NVideoAndForum_,PlaysDownlsPerVideo,NVideoAndForum,Improved,VideoThreads,SeenVideoForum,VideoForumThreads,TimeSpentPerVideo,TotalNumberSubmissions,MaximumNumberSubmissions,AveragePausesPerVideo,AveragePlaysPerVideo,NumberOfPlaysPosts,AverageNVideoEvents,AverageNForumEvents,SumAverages,Speed,SubmissionsLeft,AggregatingVideoForum
417,2,ed3d0512915e0511b30daa20652be544,1,,1393527352,439.0,75.0,0.0,0.0,8.0,1.0,0.0,1.0,0.0,4.0,5.5,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0,0.0,0.0,12.0,0.0,3,4,,,0.0,0.0,1.6,1.6,109.75,3,0.0
418,2,c62a951787307011fb29445885041b71,5,4.0,1395074219,1577533.0,0.0,-70.0,40.0,18.0,0.0,1.0,1.0,12.0,6.0,7.5,30459.0,12.0,0.0,4.0,30.0,1.0,9.0,0.0,1187911.0,0.0,30.0,1.0,6.0,30.0,58.0,3.0,58.0,0,240.0,18.0,64.0,29697.775,1,1,3.0,3.0,12.0,10.0,2.0,12.0,788766.5,-4,12.0
419,2,48cb5a1cfa44ace073f362b0ede13d71,1,,1394545085,817.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,3.0,0.0,1,1,,,0.0,0.0,1.0,1.0,408.5,0,0.0
420,2,48cb5a1cfa44ace073f362b0ede13d71,2,,1394548967,3882.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,3.0,0.0,1,5,,,0.0,0.0,1.0,1.0,1941.0,3,0.0
421,2,1043cdc034d2d3cfec81e8db5924ee4d,4,,1393885695,364645.0,100.0,25.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1,0.0,0.0,9.0,0.0,2,2,,,0.0,0.0,1.2,1.2,121548.333333,-2,0.0
422,2,f7dab34d677f403baebdd701caa54c88,1,,1394452408,171726.0,75.0,75.0,0.0,14.0,0.0,0.0,1.0,0.0,7.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1,0.0,0.0,21.0,0.0,2,2,,,0.0,0.0,1.4,1.4,57242.0,1,0.0
423,2,f7dab34d677f403baebdd701caa54c88,3,,1394458903,6145.0,75.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,1,4,,,0.0,0.0,1.0,1.0,3072.5,1,0.0
424,2,f7dab34d677f403baebdd701caa54c88,4,,1394459838,935.0,100.0,25.0,0.0,7.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1,0.0,0.0,12.0,0.0,3,4,,,0.0,0.0,1.0,1.0,233.75,0,0.0
425,2,b1e3c81b047e671c18bc4f77316f8834,2,,1394458928,1383.0,75.0,75.0,0.0,19.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1,0.0,0.0,25.0,0.0,3,4,,,0.0,0.0,2.11111111111,2.11111111111,345.75,2,0.0
426,2,2ba4edf3051ec73cd4cc0fbfd862ec82,4,4.0,1397701194,85.0,100.0,100.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,1,0.0,0.0,0.0,3.0,3,4,0.0,0.0,0.0,1.0,0.0,1.0,21.25,0,0.0
427,2,8eda3bb749612a4f3217d603a07e8bd6,3,,1393969975,816.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0.0,0.0,7.0,0.0,1,2,,,0.0,0.0,1.0,1.0,408.0,-1,0.0
428,2,8eda3bb749612a4f3217d603a07e8bd6,8,,1393972949,2074.0,0.0,0.0,0.0,26.0,1.0,0.0,1.0,0.0,10.0,11.5,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,0,0.0,0.0,36.0,0.0,9,19,,,0.0,0.0,2.36363636364,2.36363636364,207.4,11,0.0
429,2,8eda3bb749612a4f3217d603a07e8bd6,9,,1393975516,2567.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,8.0,9.5,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0,0.0,0.0,26.0,0.0,9,19,,,0.0,0.0,1.8,1.8,256.7,10,0.0
430,2,8eda3bb749612a4f3217d603a07e8bd6,10,,1393977461,1945.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0.0,0.0,6.0,0.0,9,19,,,0.0,0.0,1.33333333333,1.33333333333,194.5,9,0.0
431,2,8eda3bb749612a4f3217d603a07e8bd6,12,,1393978058,527.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,9,19,,,0.0,0.0,1.0,1.0,52.7,7,0.0
432,2,8eda3bb749612a4f3217d603a07e8bd6,13,,1394023242,45184.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,6.0,7.5,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0,0.0,0.0,21.0,0.0,9,19,,,0.0,0.0,1.875,1.875,4518.4,6,0.0
433,2,8eda3bb749612a4f3217d603a07e8bd6,16,,1394041007,16685.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,3.0,0.0,9,19,,,0.0,0.0,1.0,1.0,1668.5,3,0.0
434,2,8eda3bb749612a4f3217d603a07e8bd6,17,,1394041303,296.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,2.0,0.0,9,19,,,0.0,0.0,1.0,1.0,29.6,2,0.0
435,2,8eda3bb749612a4f3217d603a07e8bd6,19,,1394042556,1146.0,100.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,2.0,0.0,9,19,,,0.0,0.0,1.0,1.0,114.6,0,0.0
436,2,2e934c2f37144087c69b896e09e17bb7,1,3.0,1393967485,663.0,0.0,0.0,19.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,6.0,1.0,0.0,3.0,11.0,0.0,0.0,1.0,111.0,3.0,0.0,0.0,4.0,10.0,19.0,0.0,19.0,0,0.0,0.0,0.0,5.84210526316,9,19,0.666666666667,0.333333333333,0.0,6.33333333333,0.0,6.33333333333,66.3,18,0.0
437,2,2e934c2f37144087c69b896e09e17bb7,8,,1394054112,81652.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0,0.0,0.0,11.0,0.0,7,23,,,0.0,0.0,2.33333333333,2.33333333333,10206.5,15,0.0
438,2,2e934c2f37144087c69b896e09e17bb7,10,,1394056149,1067.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,3.0,4.5,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0,0.0,0.0,11.0,0.0,7,23,,,0.0,0.0,1.6,1.6,133.375,13,0.0
439,2,2e934c2f37144087c69b896e09e17bb7,13,,1394226683,170134.0,0.0,0.0,25.0,28.0,0.0,1.0,1.0,2.0,13.0,14.5,190.0,1.0,0.0,2.0,6.0,1.0,8.0,1.0,4577.0,1.0,6.0,1.0,1.0,5.0,53.0,1.0,53.0,0,325.0,28.0,66.0,183.08,7,23,1.0,0.5,1.0,12.5,3.5,16.0,21266.75,10,1.0
440,2,2e934c2f37144087c69b896e09e17bb7,17,,1394230139,1349.0,0.0,-15.0,0.0,5.0,0.0,0.0,1.0,0.0,2.0,3.5,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0,0.0,0.0,7.0,0.0,7,23,,,0.0,0.0,1.66666666667,1.66666666667,168.625,6,0.0
441,2,2e934c2f37144087c69b896e09e17bb7,22,,1394234220,3263.0,75.0,25.0,0.0,29.0,0.0,0.0,2.0,0.0,13.0,16.5,0.0,0.0,1.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0,1,0.0,0.0,42.0,0.0,7,23,,,0.0,0.0,2.9,2.9,407.875,1,0.0
442,2,2e934c2f37144087c69b896e09e17bb7,23,,1394572712,338492.0,0.0,-75.0,38.0,16.0,0.0,1.0,3.0,6.0,7.0,13.0,2215.0,8.0,3.0,4.0,18.0,0.0,5.0,2.0,81983.0,0.0,0.0,0.0,2.0,16.0,54.0,2.0,54.0,0,266.0,16.0,61.0,2157.44736842,7,23,1.5,2.0,0.0,9.5,3.2,12.7,42311.5,0,0.0
443,2,c72e90bd283f31a2a8335e86808816f5,3,,1394027980,911.0,75.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0,0.0,0.0,8.0,0.0,7,23,,,0.0,0.0,1.75,1.75,113.875,20,0.0
444,2,83570881fdfdf775168b025704fb64d7,1,9.0,1394648405,190522.0,0.0,0.0,33.0,5.0,0.0,1.0,0.0,7.0,2.0,2.0,2360.0,9.0,0.0,9.0,25.0,0.0,4.0,5.0,75536.0,0.0,0.0,0.0,4.0,20.0,38.0,1.0,38.0,0,66.0,5.0,40.0,2288.96969697,3,5,0.777777777778,1.0,0.0,3.66666666667,1.25,4.91666666667,47630.5,4,0.0
445,2,83570881fdfdf775168b025704fb64d7,4,0.0,1395062246,413332.0,0.0,0.0,106.0,6.0,0.0,1.0,1.0,32.0,2.0,3.5,1448.0,32.0,0.0,9.0,78.0,1.0,6.0,0.0,152055.0,0.0,78.0,1.0,14.0,78.0,112.0,3.0,112.0,0,212.0,6.0,114.0,1434.48113208,3,5,3.55555555556,3.55555555556,32.0,11.7777777778,1.0,12.7777777778,103333.0,1,32.0
446,2,83570881fdfdf775168b025704fb64d7,5,0.0,1396456502,1394256.0,0.0,0.0,72.0,45.0,0.0,1.0,2.0,15.0,21.0,24.5,17031.0,17.0,1.0,9.0,52.0,1.0,24.0,9.0,1209257.0,0.0,52.0,1.0,11.0,43.0,117.0,2.0,117.0,0,1512.0,45.0,138.0,16795.2361111,3,5,1.66666666667,1.88888888889,17.0,8.0,1.875,9.875,348564.0,0,17.0
447,2,887f499bd5c405e90495c4fe488137b3,1,,1393510988,397.0,100.0,25.0,0.0,8.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1,0.0,0.0,12.0,0.0,1,1,,,0.0,0.0,1.6,1.6,198.5,0,0.0
448,2,717757863a707ab28ba5de4cc37054e4,1,,1393667244,259.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0.0,0.0,6.0,0.0,2,3,,,0.0,0.0,1.0,1.0,86.3333333333,2,0.0
449,2,717757863a707ab28ba5de4cc37054e4,3,,1393689335,21994.0,100.0,100.0,0.0,17.0,1.0,0.0,2.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,17.0,1,0.0,0.0,24.0,0.0,2,3,,,0.0,0.0,1.7,1.7,7331.33333333,0,0.0
450,2,e053b87e21fc647606026abc227766d7,1,,1398800762,315.0,70.0,25.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1,0.0,0.0,6.0,0.0,1,1,,,0.0,0.0,1.33333333333,1.33333333333,157.5,0,0.0
451,2,99489349c065dabee10a4a1ae059179e,3,,1394038892,1986.0,100.0,25.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1,0.0,0.0,9.0,0.0,1,3,,,0.0,0.0,1.4,1.4,993.0,0,0.0
452,2,9ac02883830d021c6cce8259776dc631,1,,1393579509,70064.0,100.0,100.0,0.0,9.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1,0.0,0.0,12.0,0.0,1,1,,,0.0,0.0,1.8,1.8,35032.0,0,0.0
453,2,986932caf1b72072285383ac313ef912,1,,1394827567,8950.0,0.0,0.0,0.0,47.0,1.0,0.0,6.0,0.0,12.0,21.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,47.0,0,0.0,0.0,59.0,0.0,5,8,,,0.0,0.0,4.27272727273,4.27272727273,1491.66666667,7,0.0
454,2,986932caf1b72072285383ac313ef912,2,,1394828042,475.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,2.0,0.0,5,8,,,0.0,0.0,1.0,1.0,79.1666666667,6,0.0
455,2,986932caf1b72072285383ac313ef912,4,,1394832040,3830.0,0.0,0.0,0.0,30.0,0.0,0.0,5.0,0.0,15.0,22.5,0.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,30.0,0,0.0,0.0,45.0,0.0,5,8,,,0.0,0.0,2.5,2.5,638.333333333,4,0.0
456,2,986932caf1b72072285383ac313ef912,6,,1394833282,1239.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0,0.0,0.0,6.0,0.0,5,8,,,0.0,0.0,1.0,1.0,206.5,2,0.0
457,2,986932caf1b72072285383ac313ef912,8,,1394917582,83854.0,75.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,2.0,0.0,5,8,,,0.0,0.0,1.0,1.0,13975.6666667,0,0.0
458,2,559018bcb3dc1f5010c2c6da68fd2f8a,1,,1394737712,164793.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0,0.0,0.0,6.0,0.0,5,12,,,0.0,0.0,1.25,1.25,27465.5,11,0.0
459,2,559018bcb3dc1f5010c2c6da68fd2f8a,2,,1394743449,5737.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,86.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,520.0,0.0,0.0,0.0,1.0,4.0,7.0,1.0,7.0,0,0.0,0.0,0.0,74.2857142857,5,12,2.0,1.0,0.0,7.0,0.0,7.0,956.166666667,10,0.0
460,2,559018bcb3dc1f5010c2c6da68fd2f8a,4,3.0,1394997621,253554.0,0.0,0.0,41.0,6.0,0.0,1.0,0.0,16.0,2.0,2.0,3957.0,16.0,0.0,4.0,36.0,0.0,5.0,0.0,158310.0,0.0,0.0,0.0,4.0,36.0,47.0,4.0,47.0,0,82.0,6.0,49.0,3861.2195122,5,12,4.0,4.0,0.0,10.25,1.2,11.45,42259.0,8,0.0
461,2,559018bcb3dc1f5010c2c6da68fd2f8a,9,,1395000404,987.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0,0.0,0.0,15.0,0.0,5,12,,,0.0,0.0,1.66666666667,1.66666666667,164.5,3,0.0
462,2,559018bcb3dc1f5010c2c6da68fd2f8a,12,,1395086678,19907.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0.0,0.0,5.0,0.0,5,12,,,0.0,0.0,1.0,1.0,3317.83333333,0,0.0
463,2,6669d6ae65be5f7b75e5ec16edb21b3c,1,,1393783722,2889.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0.0,0.0,6.0,0.0,2,2,,,0.0,0.0,1.33333333333,1.33333333333,963.0,1,0.0
464,2,6669d6ae65be5f7b75e5ec16edb21b3c,2,,1393967005,183283.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,2,2,,,0.0,0.0,1.0,1.0,61094.3333333,0,0.0
465,2,ffb9b5233042d1c0cf2277ca55241e82,1,1.0,1394551095,1190.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,25.0,4.0,0.0,1.0,11.0,0.0,0.0,0.0,400.0,1.0,0.0,0.0,1.0,11.0,17.0,4.0,17.0,0,0.0,0.0,0.0,23.5294117647,1,1,5.0,4.0,0.0,17.0,0.0,17.0,595.0,0,0.0
466,2,5ac1ff9f4823d5fda9fc449f0447cdbc,1,,1393774274,438.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0.0,0.0,5.0,0.0,2,2,,,0.0,0.0,1.0,1.0,146.0,1,0.0
467,2,5ac1ff9f4823d5fda9fc449f0447cdbc,2,,1393775411,1137.0,100.0,100.0,0.0,8.0,0.0,0.0,2.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,1,0.0,0.0,12.0,0.0,2,2,,,0.0,0.0,1.33333333333,1.33333333333,379.0,0,0.0
468,2,4a028924d3ad1f7b5143599b447cc55c,2,,1394310157,429.0,100.0,25.0,0.0,10.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1,0.0,0.0,14.0,0.0,1,2,,,0.0,0.0,1.66666666667,1.66666666667,214.5,0,0.0
469,2,82ee65afb792d426ab789164b40bc509,1,,1394743718,2128.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,3.0,0.0,5,9,,,0.0,0.0,1.0,1.0,354.666666667,8,0.0
470,2,82ee65afb792d426ab789164b40bc509,2,,1394800708,56990.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0,0.0,0.0,11.0,0.0,5,9,,,0.0,0.0,1.33333333333,1.33333333333,9498.33333333,7,0.0
471,2,82ee65afb792d426ab789164b40bc509,4,,1394808709,2216.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0,0.0,0.0,8.0,0.0,5,9,,,0.0,0.0,1.66666666667,1.66666666667,369.333333333,5,0.0
472,2,82ee65afb792d426ab789164b40bc509,7,,1394812760,2787.0,75.0,75.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1,0.0,0.0,10.0,0.0,5,9,,,0.0,0.0,1.75,1.75,464.5,2,0.0
473,2,82ee65afb792d426ab789164b40bc509,9,,1394893930,80349.0,0.0,-75.0,0.0,29.0,1.0,0.0,2.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,29.0,0,0.0,0.0,38.0,0.0,5,9,,,0.0,0.0,3.625,3.625,13391.5,0,0.0
474,2,3df36e6772289aa557e584ebf24e8e91,1,,1394357225,308.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,2.0,0.0,1,1,,,0.0,0.0,1.0,1.0,154.0,0,0.0
475,2,7e8c11a4c708e2b96247fc42e831228b,4,,1395090504,215.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,4.0,0.0,2,5,,,0.0,0.0,1.0,1.0,71.6666666667,1,0.0
476,2,7e8c11a4c708e2b96247fc42e831228b,5,,1395867646,777142.0,0.0,0.0,461.0,0.0,0.0,1.0,0.0,203.0,0.0,0.0,552.0,192.0,0.0,11.0,434.0,0.0,0.0,10.0,254014.0,14.0,0.0,0.0,15.0,424.0,461.0,18.0,461.0,0,0.0,0.0,0.0,551.006507592,2,5,18.4545454545,17.4545454545,0.0,41.9090909091,0.0,41.9090909091,259047.333333,0,0.0
477,2,b6705a4e680f5b1bee019a8fd5be4e7e,2,,1394386911,482.0,75.0,75.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,0.0,0.0,3.0,0.0,1,2,,,0.0,0.0,1.0,1.0,241.0,0,0.0
478,2,d949cfa24718d446b651c732fca7f45c,1,,1394611758,324.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,2.0,0.0,3,7,,,0.0,0.0,1.0,1.0,81.0,6,0.0
479,2,d949cfa24718d446b651c732fca7f45c,5,,1394613220,287.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,2.0,0.0,3,7,,,0.0,0.0,1.0,1.0,71.75,2,0.0
480,2,d949cfa24718d446b651c732fca7f45c,7,,1394614162,455.0,100.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,2.0,0.0,3,7,,,0.0,0.0,1.0,1.0,113.75,0,0.0
481,2,5a149a911a51dd3980b49161b337abe1,2,,1395011105,511.0,50.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0,0.0,0.0,11.0,0.0,3,5,,,0.0,0.0,1.0,1.0,127.75,3,0.0
482,2,5a149a911a51dd3980b49161b337abe1,3,,1395011741,636.0,75.0,25.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,0.0,0.0,4.0,0.0,3,5,,,0.0,0.0,1.0,1.0,159.0,2,0.0
483,2,5a149a911a51dd3980b49161b337abe1,5,,1395013025,877.0,75.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,4.0,0.0,3,5,,,0.0,0.0,1.0,1.0,219.25,0,0.0
