,ProblemID,UserID,SubmissionNumber,DistinctVideoChange,TotalNumberSubmissions,MaximumNumberSubmissions,TimeStamp,TimeSinceLast,Grade,GradeDiff,NVideoEvents,NForumEvents,NumberOfThreadsLaunched,SeenVideo,ComAndPost,NumberOfPauses,NumberOfThreadViews,ScoreRelevantEvents,AverageVideoTimeDiffs,NumberOfPlays,NumberOfComments,DistinctIds,TotalVideoEvents,TotalForumEvents,DistinctPostIds,NumberOfDownloads,DurationOfVideoActivity,NumberOfSpeedChange,EngagementIndex,NumberOfPosts,NumberOfLoads,SelectiveNumOfEvents,NVideoAndForum_,PlaysDownlsPerVideo,NVideoAndForum,VideoForumThreads,Speed,VideoThreads,SeenVideoForum,TimeSpentPerVideo,AveragePausesPerVideo,AveragePlaysPerVideo,AggregatingVideoForum,PlaysTimesThreadViews,AverageNVideoEvents,AverageNForumEvents,SumAverages,SubmissionsLeft
380,2,98af35cd77e59c1391ac01a56be27ba6,1,0.0,3,7,1393691552,591.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,147.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6
381,2,98af35cd77e59c1391ac01a56be27ba6,4,0.0,3,7,1393842498,2169.0,0.0,0.0,0.0,50.0,0.0,0.0,1.0,0.0,24.0,25.5,0.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,74.0,542.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77777777778,2.77777777778,3
382,2,98af35cd77e59c1391ac01a56be27ba6,7,0.0,3,7,1393844035,1009.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,38.0,252.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0
383,2,e9a27b856ff7b1d5ad97e98bda65cbc3,2,4.0,2,8,1395694072,6776.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,593.0,1.0,0.0,4.0,10.0,0.0,0.0,5.0,5339.0,3.0,0.0,0.0,1.0,5.0,10.0,1.0,10.0,0.0,2258.66666667,0.0,0.0,533.9,0.0,0.25,0.0,0.0,2.5,0.0,2.5,6
384,2,e9a27b856ff7b1d5ad97e98bda65cbc3,8,-3.0,2,8,1396171565,474269.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,158089.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
385,2,663e3ee5904ec6e2abbaa5ef0d94d43c,2,0.0,1,2,1394031328,587.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,18.0,293.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,0
386,2,26ca8808c47a72297f6dabb6c00ef03a,7,9.0,1,7,1394982699,602303.0,0.0,0.0,249.0,0.0,0.0,1.0,0.0,81.0,0.0,0.0,2419.0,72.0,0.0,9.0,172.0,0.0,0.0,9.0,600076.0,0.0,0.0,0.0,10.0,163.0,249.0,9.0,249.0,0.0,301151.5,0.0,0.0,2409.9437751,9.0,8.0,0.0,0.0,27.6666666667,0.0,27.6666666667,0
387,2,c24d1d11a0b5fb9091f7d09bc0776c17,2,0.0,1,2,1395476016,1459.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,729.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0
388,2,f174905cd92d343eecb81b75508278c3,3,0.0,2,4,1394196243,1028.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,342.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,1
389,2,f174905cd92d343eecb81b75508278c3,4,0.0,2,4,1394990038,793795.0,0.0,0.0,121.0,6.0,0.0,1.0,0.0,37.0,4.0,4.0,6172.0,33.0,0.0,9.0,114.0,0.0,4.0,0.0,740739.0,29.0,0.0,0.0,15.0,114.0,127.0,3.0,127.0,131.0,264598.333333,484.0,6.0,6121.80991736,4.11111111111,3.66666666667,0.0,132.0,13.4444444444,1.5,14.9444444444,0
390,2,5c333d5ea24944d97a7b64e0352b0af9,1,3.0,1,1,1397419217,27179.0,0.0,0.0,33.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,14.0,5.0,0.0,3.0,14.0,0.0,0.0,0.0,478.0,4.0,0.0,0.0,3.0,14.0,33.0,1.0,33.0,0.0,13589.5,0.0,0.0,14.4848484848,0.666666666667,1.66666666667,0.0,0.0,11.0,0.0,11.0,0
391,2,4dadbd3b9947361d7aa9c975b572c530,5,0.0,1,5,1393703162,1293.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0,646.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
392,2,303a126cadf2eb9766d7eba4f2189a99,5,0.0,1,5,1393824974,1051.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,525.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0
393,2,bb0342a2ac8f8cd3d63ae2bb504edf2b,4,0.0,2,5,1393586594,694.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,231.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
394,2,bb0342a2ac8f8cd3d63ae2bb504edf2b,5,0.0,2,5,1393586966,372.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
395,2,b4b6f6eb2d47039f371e4c0f44313f7f,2,4.0,1,2,1393791741,182672.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,0.0,91336.0,0.0,0.0,3.25,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
396,2,e0bb2196589e01cdd76e4a55ee741938,2,0.0,1,2,1397913202,1106619.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,553309.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
397,2,66458921fd513e552676c6a9298c473a,1,0.0,1,1,1393493867,709.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,354.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0
398,2,5270a57d5f0cfbad7249f15fb5b1a6d9,1,0.0,2,3,1393536408,268.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,89.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2
399,2,5270a57d5f0cfbad7249f15fb5b1a6d9,3,0.0,2,3,1393536627,172.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,57.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
400,2,02690b095cb73fd9d47fde5671eb5d22,7,0.0,2,9,1395069526,6413.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,2137.66666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2
401,2,02690b095cb73fd9d47fde5671eb5d22,9,0.0,2,9,1395070443,763.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,254.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
402,2,6c16df46c2be2c9d37ae7dc8bfccba2f,1,0.0,4,6,1393513854,18312.0,0.0,0.0,0.0,47.0,2.0,0.0,5.0,0.0,24.0,32.0,0.0,0.0,1.0,0.0,0.0,6.0,17.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,47.0,71.0,3662.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76470588235,2.76470588235,5
403,2,6c16df46c2be2c9d37ae7dc8bfccba2f,2,0.0,4,6,1393518960,5106.0,0.0,0.0,0.0,25.0,0.0,0.0,5.0,0.0,13.0,20.5,0.0,0.0,0.0,0.0,0.0,5.0,14.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,25.0,38.0,1021.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78571428571,1.78571428571,4
404,2,6c16df46c2be2c9d37ae7dc8bfccba2f,3,0.0,4,6,1393535903,16943.0,0.0,0.0,0.0,19.0,0.0,0.0,5.0,0.0,10.0,17.5,0.0,0.0,0.0,0.0,0.0,5.0,14.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,19.0,29.0,3388.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35714285714,1.35714285714,3
405,2,6c16df46c2be2c9d37ae7dc8bfccba2f,6,0.0,4,6,1393673228,137211.0,0.0,0.0,0.0,81.0,0.0,0.0,17.0,0.0,48.0,75.5,0.0,0.0,4.0,0.0,0.0,13.0,51.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,81.0,129.0,27442.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58823529412,1.58823529412,0
406,2,0bd1c6dd1000d749ae4929bc4f02cd6c,3,0.0,4,6,1393542348,3134.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,626.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3
407,2,0bd1c6dd1000d749ae4929bc4f02cd6c,4,0.0,4,6,1393544950,2602.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,7.0,520.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,2
408,2,0bd1c6dd1000d749ae4929bc4f02cd6c,5,0.0,4,6,1393548961,4011.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,802.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
409,2,0bd1c6dd1000d749ae4929bc4f02cd6c,6,0.0,4,6,1393584735,35774.0,0.0,0.0,5.0,5.0,0.0,1.0,1.0,0.0,2.0,3.5,168.0,0.0,0.0,4.0,5.0,1.0,3.0,5.0,674.0,0.0,5.0,1.0,0.0,0.0,10.0,1.0,10.0,12.0,7154.8,10.0,5.0,134.8,0.0,0.0,0.0,0.0,1.25,1.66666666667,2.91666666667,0
410,2,72bcdc2b13aa0c37349a2dec85946cdb,5,0.0,3,11,1394528477,613.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,153.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6
411,2,72bcdc2b13aa0c37349a2dec85946cdb,8,0.0,3,11,1394529303,198.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,49.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3
412,2,72bcdc2b13aa0c37349a2dec85946cdb,11,0.0,3,11,1394530368,740.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33333333333,1.33333333333,0
413,2,8389575e5de8a734d274fb269b54e3eb,1,4.0,1,1,1394152498,545642.0,0.0,0.0,54.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,1547.0,19.0,0.0,4.0,42.0,0.0,0.0,0.0,82018.0,0.0,0.0,0.0,5.0,42.0,54.0,4.0,54.0,0.0,272821.0,0.0,0.0,1518.85185185,4.5,4.75,0.0,0.0,13.5,0.0,13.5,0
414,2,3cbf8bd1fe765aff30b924e3af0c05c9,1,0.0,1,1,1395092173,3398.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
415,2,f67976bef45e25cead2cb5789ce8f6a2,6,0.0,2,7,1394096825,78867.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,33.0,26289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09090909091,2.09090909091,1
416,2,f67976bef45e25cead2cb5789ce8f6a2,7,0.0,2,7,1394097129,304.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,101.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
417,2,44bdfeb52695b29a474b61df16b1a14b,1,0.0,2,2,1393836574,284.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,94.6666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,1
418,2,44bdfeb52695b29a474b61df16b1a14b,2,0.0,2,2,1393837923,1349.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,449.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0
419,2,e5a3d485fe861f49b58ff407ca3ab841,3,0.0,2,4,1393498745,659.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,219.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14285714286,1.14285714286,1
420,2,e5a3d485fe861f49b58ff407ca3ab841,4,0.0,2,4,1393624975,126230.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,42076.6666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
421,2,3c94454f75a08cbe282c046051e0e51d,2,0.0,2,5,1394812606,558.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33333333333,1.33333333333,3
422,2,3c94454f75a08cbe282c046051e0e51d,5,0.0,2,5,1394814395,840.0,0.0,0.0,8.0,6.0,0.0,1.0,0.0,3.0,3.0,3.0,30.0,2.0,0.0,2.0,7.0,0.0,4.0,0.0,215.0,1.0,0.0,0.0,1.0,7.0,14.0,1.0,14.0,17.0,280.0,24.0,6.0,26.875,1.5,1.0,0.0,6.0,4.0,1.5,5.5,0
423,2,b242ee2c49563901d3647cb4efbcb20e,1,0.0,1,1,1393685748,200.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,0
424,2,baba2a95f01c3e063ad48c445edaecc9,1,0.0,1,1,1394530675,834.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
425,2,c9bb71eafbdcca705a722fcdd889a619,2,4.0,1,2,1394715165,1094554.0,0.0,0.0,58.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,11535.0,17.0,0.0,4.0,55.0,0.0,0.0,0.0,657510.0,17.0,0.0,0.0,5.0,55.0,58.0,4.0,58.0,0.0,547277.0,0.0,0.0,11336.3793103,4.0,4.25,0.0,0.0,14.5,0.0,14.5,0
426,2,3997051a02e930c0b262c0dfa9102bd1,1,0.0,3,5,1393620871,124797.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,31199.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,4
427,2,3997051a02e930c0b262c0dfa9102bd1,3,0.0,3,5,1393622628,1344.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2
428,2,3997051a02e930c0b262c0dfa9102bd1,5,0.0,3,5,1393623700,792.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,29.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66666666667,1.66666666667,0
429,2,58e0ba9288d9fd8472b6453c9b8a9ea0,2,0.0,1,2,1393794369,872.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,20.0,436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0
430,2,4b9f1145ea4f94f58c135a7e2ebe78a3,1,0.0,1,1,1395156495,329.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,164.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
431,2,a9d3f1b5d608417492cb2d49dbacb1d5,1,0.0,1,1,1393533382,585.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,292.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
432,2,a4ccc445076840c2b795e28965867403,2,4.0,1,2,1396934812,766833.0,0.0,0.0,143.0,36.0,0.0,1.0,5.0,30.0,20.0,27.5,772.0,31.0,0.0,4.0,83.0,5.0,21.0,4.0,109662.0,12.0,415.0,5.0,6.0,79.0,179.0,8.0,179.0,199.0,383416.5,2860.0,36.0,766.867132867,7.5,7.75,155.0,620.0,35.75,1.71428571429,37.4642857143,0
433,2,812aff82ecb1033c3c54429f0fd53a5d,1,12.0,1,1,1397136182,1722301.0,0.0,0.0,48.0,76.0,0.0,1.0,2.0,13.0,36.0,39.0,23658.0,9.0,0.0,12.0,43.0,2.0,37.0,13.0,1111956.0,4.0,86.0,2.0,4.0,30.0,124.0,1.0,124.0,160.0,861150.5,1728.0,76.0,23165.75,1.08333333333,0.75,18.0,324.0,4.0,2.05405405405,6.05405405405,0
434,2,900c229635c854a9a0f6fa4930871e9b,4,0.0,1,4,1393525302,383.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,191.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
435,2,9712b3479b1f3ce6ff53d31e60ff5489,3,0.0,1,3,1394023017,139707.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,69853.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
436,2,3661af4dc87c8f252199c8d18c803e6f,2,2.0,1,2,1394307296,619613.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41.0,3.0,0.0,2.0,7.0,0.0,0.0,0.0,335.0,0.0,0.0,0.0,4.0,7.0,9.0,1.0,9.0,0.0,309806.5,0.0,0.0,37.2222222222,0.0,1.5,0.0,0.0,4.5,0.0,4.5,0
437,2,ff11e06a320484d2ba5510015daa7add,1,0.0,1,1,1394142784,11971.0,0.0,0.0,0.0,11.0,0.0,0.0,3.0,0.0,3.0,8.5,0.0,0.0,2.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,14.0,5985.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.2,0
438,2,01ce9bb3e240242c13adf7e95f09b865,8,0.0,2,11,1394793504,633.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66666666667,1.66666666667,3
439,2,01ce9bb3e240242c13adf7e95f09b865,11,0.0,2,11,1394795528,1492.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,497.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,0
440,2,d82796289e1a4e53904a0f5a76689f72,3,0.0,1,3,1396226694,830.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0
441,2,0019bbc70f71e4620273237a1e99bfde,1,14.0,1,1,1396153639,1234149.0,0.0,0.0,196.0,0.0,0.0,1.0,0.0,65.0,0.0,0.0,5015.0,60.0,0.0,14.0,172.0,0.0,0.0,11.0,977978.0,24.0,0.0,0.0,12.0,161.0,196.0,5.0,196.0,0.0,617074.5,0.0,0.0,4989.68367347,4.64285714286,4.28571428571,0.0,0.0,14.0,0.0,14.0,0
442,2,8b44297dc2bf06a827267a17c15dfa6e,2,6.0,1,2,1395675209,367637.0,0.0,0.0,129.0,0.0,0.0,1.0,0.0,41.0,0.0,0.0,607.0,42.0,0.0,6.0,106.0,0.0,0.0,0.0,77794.0,16.0,0.0,0.0,7.0,106.0,129.0,7.0,129.0,0.0,183818.5,0.0,0.0,603.054263566,6.83333333333,7.0,0.0,0.0,21.5,0.0,21.5,0
443,2,f4e15b238b6fc094c80e26e50c88f1bb,3,0.0,2,5,1395618198,687.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16666666667,1.16666666667,2
